University of Antwerp,208,51.9
Universidad de Chile,209,51.6
Rheinische Friedrich-Wilhelms-Universitt Bonn,210,51.4
University of Canterbury,211,51.2
Waseda University,212,51.1
Georgetown University,213,51
Sapienza University of Rome,213,51
Case Western Reserve University,215,50.8
Vanderbilt University,216,50.7
The University of Arizona,216,50.7
University of Technology Sydney,218,50.5
University Hamburg,219,50.4
University of Tsukuba,219,50.4
Keio University,219,50.4
Université Paris-Sorbonne (Paris IV),222,50.3
Sciences Po Paris,223,50.2
National Cheng Kung University,224,50.1
Simon Fraser University,225,50
University Complutense Madrid,226,49.7
Technische Universität Dresden,227,49.6
Loughborough University,228,49.5
Macquarie University,229,49.4
Victoria University of Wellington,229,49.4
Royal Holloway University of London,231,49.3
Beijing Normal University,232,49.2
University College Cork,233,49.1
University of Turku,233,49.1
University of Leicester,235,48.9
Université Joseph Fourier - Grenoble 1,235,48.9
King Saud University,237,48.7
Instituto Tecnológico y de Estudios Superiores de Monterrey,238,48.6
University of East Anglia (UEA),239,48.4
Université Paris 1 Panthéon-Sorbonne,240,48.2
Université de Strasbourg,241,48.1
Université Paris-Sud,241,48.1
University of Wollongong,243,48
Universität Frankfurt am Main,243,48
University of Massachusetts Amherst,243,48
Technische Universität Darmstadt,246,47.7
University of Surrey,247,47.6
University of Gothenburg,247,47.6
University of Strathclyde,249,47.5
Arizona State University,249,47.5
Universität Stuttgart,251,47
Tufts University,252,46.9
Chulalongkorn University,253,46.8
Norwegian University of Science And Technology,254,46.6
Indian Institute of Technology Madras (IITM),254,46.6
"The University of Newcastle, Australia (UoN)",256,46.4
Saint-Petersburg State University,256,46.4
Westfälische Wilhelms-Universitat Münster,256,46.4
Ben Gurion University of The Negev,259,46.2
National Taiwan University of Science and Technology (Taiwan Tech),260,46.1
University of Dundee,261,46
Université Paris Diderot - Paris 7,261,46
Queensland University of Technology (QUT),263,45.8
Indiana University Bloomington,263,45.8
Université de Liège,265,45.5
University of Navarra,265,45.5
"University of California, Riverside",265,45.5
American University of Beirut (AUB),268,45.4
"Rutgers, The State University of New Jersey, New Brunswick",269,45.2
"University of California, Santa Cruz",269,45.2
"National University of Ireland, Galway",271,45
Indian Institute of Technology Kanpur (IITK),271,45
RMIT University,273,44.9
Wuhan University,273,44.9
"SOAS, University of London",275,44.8
Al-Farabi Kazakh National University,275,44.8
Dalhousie University,277,44.7
Nankai University,277,44.7
Charles University in Prague,279,44.6
University of Miami,280,44.5
Hong Kong Baptist University,281,44.3
Boston College,282,44.2
Universidad de los Andes,283,43.9
Curtin University,284,43.8
University of Ottawa,284,43.8
Linköping University,286,43.7
"Indian Institute of Technology, Kharagpur",286,43.7
University of South Australia,288,43.6
Universiti Sains Malaysia (USM),289,43.4
"Birkbeck, University of London",290,43.1
Universidad Nacional de Colombia,290,43.1
Harbin Institute of Technology,291,43
Friedrich-Alexander-Universität Erlangen-Nürnberg,292,42.9
Ecole Normale Supérieure de Cachan,293,42.8
Tilburg University,293,42.8
Universität Innsbruck,295,42.6
Universitat Pompeu Fabra,295,42.6
Kyung Hee University,295,42.6
Mahidol University,295,42.6
Universitat Politècnica de Catalunya,299,42.5
City University London,301,42.4
Stellenbosch University,302,42.3
University of Essex,303,41.9
King Abdulaziz University (KAU),303,41.9
Universiti Teknologi Malaysia,303,41.9
University of Milan,306,41.8
Sun Yat-sen University,307,41.7
University of Porto,308,41.6
North Carolina State University,309,41.4
Universidad Austral,309,41.4
Università di Padova,309,41.4
University of Iowa,312,41.3
Universiti Kebangsaan Malaysia (UKM),312,41.3
École des Ponts ParisTech,314,41.1
Politecnico di Torino,314,41.1
Universidad Carlos III de Madrid (UC3M),314,41.1
Novosibirsk State University,317,41
Heriot-Watt University,318,40.5
University of Victoria,319,40.4
Universität Konstanz,319,40.4
University of Jyväskylä,319,40.4
Umea University,319,40.4
Universidade Federal do Rio de Janeiro,323,40.3
Oxford Brookes University,324,40.1
Deakin University,324,40.1
Laval University,324,40.1
George Washington University,327,40
University of Hawai'i at Mañoa,327,40
University of St.Gallen (HSG),329,39.9
Griffith University,329,39.9
Brunel University London,331,39.7
Universiti Putra Malaysia (UPM),331,39.7
University of Cologne,331,39.7
University of the Witwatersrand,331,39.7
Xi’an Jiaotong University,331,39.7
Massey University,337,39.4
University of Waikato,338,39.2
University at Buffalo SUNY,338,39.2
University Ulm,338,39.2
Virginia Polytechnic Institute and State University,338,39.2
National Yang Ming University,338,39.2
Bauman Moscow State Technical University,338,39.2
University of Warsaw,344,39
Tongji University,345,38.9
The American University in Cairo,345,38.9
Aston University,346,38.8
University of Eastern Finland,347,38.8
Rensselaer Polytechnic Institute,348,38.5
Hiroshima University,348,38.5
Pontificia Universidad Católica Argentina Santa María de los Buenos Aires - UCA,350,38.4
Universität Bremen,351,38.2
Universidade Nova de Lisboa,351,38.2
Dublin City University,353,38.1
Ewha Womans University,354,38
Iowa State University,355,37.9
Aalborg University,356,37.8
Tampere University of Technology,356,37.8
University of Oulu,358,37.7
University of Indonesia,358,37.7
University of Kent,360,37.6
University of Southern Denmark,361,37.5
Aix-Marseille University,361,37.5
Washington State University,361,37.5
Kobe University,361,37.5
Northeastern University,365,37.4
Leibniz Universität Hannover,366,37.2
University of Coimbra,367,37.1
University of Pisa,367,37.1
Université Paris Dauphine,369,36.9
University of Utah,369,36.9
L.N. Gumilyov Eurasian National University,371,36.8
"Stony Brook University, State University of New York",372,36.7
Lincoln University,373,36.6
American University,373,36.6
